﻿NUM_REG;NOMBRE_COMERCIAL;TELEFONO;CALLE;PROVINCIA;LOCALIDAD;MUNICIPIO;CODIGO_POSTAL;NUMERO
49-E1-00076;SANCHEZ OREJA, MARIA TERESA;980651493;CALLE CALVO SOTELO;ZAMORA;MORALES DE REY;MORALES DE REY;49693;25
49-E1-00078;PARRA PEREZ, MARIA PALOMA;;CALLE MAJADA;ZAMORA;CUBO DE BENAVENTE;CUBO DE BENAVENTE;49327;S/N
49-E1-00079;GONZALEZ VAZQUEZ, TERESA;980531509;CALLE SAN BLAS;ZAMORA;ZAMORA;ZAMORA;49023;13
49-E1-00085;MACIAS MACIAS, MARIA ISABEL / PRIETO CORPAS, JUAN;980531417;CALLE FERIA;ZAMORA;ZAMORA;ZAMORA;49004;16
49-E1-00092;FERNANDEZ MOLOWNY, FERNANDA;980666016;PLAZA ESPAÑA;ZAMORA;VILLANUEVA DEL CAMPO;VILLANUEVA DEL CAMPO;49100;7
49-E1-00094;MAYADO COLINO, ANDREA;980621767;CALLE PLAZA PUENTE MERCADO;ZAMORA;PUENTE (EL);GALENDE;49360;37
49-E1-00099;MARCOS VIDAL, ANA MARIA;;PLAZA MAYOR;ZAMORA;VILLAR DEL BUEY;VILLAR DEL BUEY;49240;5
49-E1-00101;HERNANDEZ GOMEZ, ROBERTO;980565021;CALLE TORO;ZAMORA;SAN MIGUEL DE LA RIBERA;SAN MIGUEL DE LA RIBERA;49717;5
49-E1-00104;VARA DE LA IGLESIA, MARIA YOLANDA;980531606;CALLE RENOVA;ZAMORA;ZAMORA;ZAMORA;49002;19
49-E1-00105;FERNANDEZ GARCIA MUÑOZ, MARIA JESUS;980653079;AVDA  EMETERIO FURONES;ZAMORA;SANTIBAÑEZ DE TERA;SANTIBÁÑEZ DE TERA;49625;5
49-E1-00107;ALBERCA DE LA IGLESIA, FRANCISCO JAVIER;980520537;CALLE POLVORIN;ZAMORA;ZAMORA;ZAMORA;49030;12
49-E1-00108;TENORIO SANABRIA, RUBEN DARIO;980683047;CALLE FUENTE;ZAMORA;FIGUERUELA DE ARRIBA;FIGUERUELA DE ARRIBA;49520;S/N
49-E1-00118;ORDAX MARTIN, PILAR;980663135;CALLE GASPAR DE CEPEDA;ZAMORA;FUENTES DE ROPEL;FUENTES DE ROPEL;;S/N
49-E1-00119;GALLEGO RODRIGUEZ, ANGEL;980597624;CALLE JOSE FOLGADO;ZAMORA;OLMILLOS DE CASTRO;OLMILLOS DE CASTRO;49147;2
49-E1-00122;CALVO MARTINEZ, ANA;;CALLE ANTONIO FRANCO;ZAMORA;FRESNO DE LA RIBERA;FRESNO DE LA RIBERA;49590;5
49-E1-00124;ALFAGEME COCA, MARIA NURIA;980573182;CALLE CAÑO;ZAMORA;VENIALBO;VENIALBO;49153;11
49-E1-00125;MULAS CECILIO, MARIA;980575113;CALLE CALZADA;ZAMORA;SANZOLES;SANZOLES;49152;1
49-E1-00129;FERRERO CARVAJAL, MARIA ANGELES;980654223;CALLE MOLINO;ZAMORA;ARCOS DE LA POLVOROSA;ARCOS DE LA POLVOROSA;49699;44
49-E1-00134;GARCIA GARCIA, MARIA MERCEDES;;CALLE MARCHA PARALELA;ZAMORA;CAÑIZAL;CAÑIZAL;;7
49-E1-00135;VALERO DOMINGUEZ, MARTA;980606299;CALLE SEGOVIA;ZAMORA;PEGO (EL);PEGO, EL;49154;16
49-E1-00138;GALLEGO FERNANDEZ, ADRIANA;980552158;CALLE VILLAR;ZAMORA;HINIESTA (LA);HINIESTA, LA;49192;4
49-E1-00139;SANCHEZ IGLESIAS, MARIA ELENA;;CALLE SAN PEDRO;ZAMORA;MORALES DE VALVERDE;MORALES DE VALVERDE;49697;6
49-E1-00140;ALONSO FELIZ, VICTOR CONRADO;980695540;TRVA  CASTILLO;ZAMORA;VEZDEMARBAN;VEZDEMARBÁN;49840;9
49-E1-00141;GONZALEZ ESCRIBANO, NURIA;980538739;CTRA  GIJON SEVILLA;ZAMORA;ROALES;ROALES;49192;13
49-E1-00145;HERNANDEZ PIRIZ, IRENE;;CALLE BAJO DE LA IGLESIA;ZAMORA;MAHIDE;MAHIDE;49522;0
49-E1-00146;MATALLANA BORDAS, MONTSERRAT;;CALLE LA IGLESIA;ZAMORA;MOZAR;VILLANÁZAR;49698;1
49-E1-00157;DEZA MARBAN, MARIA DEL CARMEN;;CALLE SACRAMENTO;ZAMORA;VILLALBA DE LA LAMPREANA;VILLALBA DE LA LAMPREANA;49126;12
49-E1-00160;SAEZ TORMO, M PILAR ANA JESUS;;CALLE CARRETERA;ZAMORA;PUMAREJO DE TERA;MELGAR DE TERA;49626;7
49-E1-00165;GONZALEZ HIERRO, JAVIER;980511560;CTRA  HINIESTA;ZAMORA;ZAMORA;ZAMORA;49025;121
49-E1-00166;PEREZ PORDOMINGO, SANTIAGO;;PLAZA ESPAÑA;ZAMORA;CARBELLINO;CARBELLINO;49211;2
49-E1-00171;ESCRIBANO ARAGON, M YOLANDA;;AVDA  BARRIO TRANVASEVES;ZAMORA;PALACIOS DE SANABRIA;PALACIOS DE SANABRIA;49322;19
49-E1-00172;ANTOLIN ANDRES, MARIA PILAR;;CALLE ALFONSO XIII;ZAMORA;GUARRATE;GUARRATE;49156;19
49-E1-00173;DEL HOYO LOPEZ, LAURA;;CALLE CAÑADA DE LA VIZANA;ZAMORA;BENAVENTE;BENAVENTE;49600;90
49-E1-00174;VICENTE GOMEZ, REBECA;;CALLE ALMARAZ;ZAMORA;ZAMORA;ZAMORA;49026;3
05-E1-00001;LOPEZ SANTIAGO, MARIA VIRTUDES;920211266;PLAZA SANTA TERESA;AVILA;AVILA;ÁVILA;05001;6
05-E1-00008;HERNANDEZ TERCIADO, CARLOS;920221772;CALLE CAPITAN PEÑAS;AVILA;AVILA;ÁVILA;05003;17
05-E1-00016;DEGANO HERNANDEZ DE LA TORRE, CESAR;920383325;PLAZA PILON (DEL);AVILA;SAN ESTEBAN DEL VALLE;SAN ESTEBAN DEL VALLE;05412;11
05-E1-00021;MARTIN MOÑIVAS, CESAR;920281006;CALLE SANTA TERESA;AVILA;BARRACO (EL);BARRACO, EL;05110;61
05-E1-00031;MEDINA SANCHEZ, MARIA DEL CARMEN;920385170;CTRA  GAVILANES;AVILA;MIJARES;MIJARES;05461;3
05-E1-00034;MORCUENDE CRESPO, ANA MARIA;920380075;CALLE DOMINGO LABAJO;AVILA;CANDELEDA;CANDELEDA;05480;2
05-E1-00037;GOMEZ CIRUJANO, JOSE MANUEL / GONZALEZ BARROSO, MARTA;918660944;CALLE CERVANTES;AVILA;SOTILLO DE LA ADRADA;SOTILLO DE LA ADRADA;;22
05-E1-00040;SANCHEZ GARCIA, CESAR;920245120;CALLE CALVO SOTELO;AVILA;FONTIVEROS;FONTIVEROS;05310;2
05-E1-00041;BARCO MARTIN, MARIA INES;920231439;CALLE ALCALDE MARTIN MARTIN BLAZQUEZ;AVILA;MUÑANA;MUÑANA;;S/N
05-E1-00050;SANCHEZ MONGE GOMEZ, CARLOS JOSE;920370028;CALLE TRISTE CONDESA;AVILA;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;05400;19
05-E1-00059;CASELLES ALBARRAN, ROSA;920342805;AVDA  ESCUELAS;AVILA;PUERTO CASTILLA;PUERTO CASTILLA;05621;S/N
05-E1-00068;DE VILLAREAL MENA, JOAQUIN;920378602;CALLE REGUERA (LA);AVILA;LANZAHITA;LANZAHÍTA;05490;2
05-E1-00075;LADRON DE CEGAMA MARTIN, MARIA ROCIO;920320565;CALLE ISABEL LA CATOLICA;AVILA;MADRIGAL DE LAS ALTAS TORRES;MADRIGAL DE LAS ALTAS TORRES;05220;11
05-E1-00076;SANCHEZ BLAZQUEZ, MARIA BELEN;920367130;CALLE SAN CRISTOBAL;AVILA;SANTA MARIA DEL BERROCAL;SANTA MARÍA DEL BERROCAL;05510;8
05-E1-00077;MONTEAGUDO BENITO, MONTSERRAT;920286162;CALLE IGLESIA;AVILA;NAVALUENGA;NAVALUENGA;05100;24
05-E1-00078;FERNANDO GARCIA, SARA;920222858;CALLE SEGOVIA;AVILA;AVILA;ÁVILA;05005;20
05-E1-00080;DE ANCOS LUMBRERAS, MARIA NATIVIDAD;920352098;CALLE NUESTRA SEÑORA DE SONSOLES;AVILA;AVILA;ÁVILA;05002;83
05-E1-00083;AYUSO RODRIGUEZ, SUSANA;918667125;CALLE ARROZ (EL);AVILA;CASILLAS;CASILLAS;05428;28
05-E1-00087;DE CASTRO RODRIGUEZ, OSCAR;920383296;CTRA  AVILA;AVILA;CUEVAS DEL VALLE;CUEVAS DEL VALLE;05414;36
05-E1-00091;LOPEZ MAYA, MARIA SOFIA;920297150;PLAZA GENERAL MOLA;AVILA;SAN JUAN DE LA NAVA;SAN JUAN DE LA NAVA;05111;43
05-E1-00096;VALDES SANCHEZ, CARMEN;920299356;CALLE PILON;AVILA;NAVALOSA;NAVALOSA;05123;S/N
05-E1-00098;PEREZ GASCH, CARLOS;920308109;CALLE CAÑO (DEL);AVILA;PALACIOS DE GODA;PALACIOS DE GODA;05215;7
05-E1-00099;CORDON MARCOS, CARLOS;920261053;PLAZA IGLESIA (DE LA);AVILA;HERNANSANCHO;HERNANSANCHO;05164;19
05-E1-00107;KARINA SENKOVICH, DRINKA;918673012;CALLE CONSTITUCION;AVILA;HIGUERA DE LAS DUEÑAS;HIGUERA DE LAS DUEÑAS;05427;38
05-E1-00109;LASTRAS AJATES, ESTEFANIA;920241407;CALLE AVILA;AVILA;PAPATRIGO;PAPATRIGO;05358;S/N
05-E1-00111;ZAMORA JIMENEZ, NURIA;920269474;CTRA  AVILA MUÑICO;AVILA;MARTIHERRERO;MARTIHERRERO;05140;S/N
05-E1-00121;HERNANDEZ GARCIA, MARIA CRISTINA;920306182;PLAZA ESCUELAS;AVILA;ALDEASECA;ALDEASECA;05212;3
05-E1-00122;BECERRIL CHAMORRO, ELVIRA;920223572;CALLE PLAZA (DE LA);AVILA;PADIERNOS;PADIERNOS;05520;22
05-E1-00123;DEL RIO VIDAL, MARIA TERESA;920344106;CALLE ANGOSTA;AVILA;ALDEHUELA (LA);ALDEHUELA, LA;05593;5
05-E1-00124;GARCIA HOLGADO, MARIA ANGELES;920370980;CALLE AVDA. DE LOURDES;AVILA;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;05400;29
05-E1-00132;SAENZ DE MIERA MUÑOZ, ALFREDO;;CALLE HORNOS CALEROS (DE LOS);AVILA;AVILA;ÁVILA;05003;60
05-E1-00134;GRANDE FERNANDEZ, MARIA;;CALLE CALENDULA;AVILA;AVILA;ÁVILA;05001;2
09-E1-00002;MORAL ORTIZ, ANA PILAR;947204274;CALLE JOSE LUIS SANTAMARIA;BURGOS;BURGOS;BURGOS;09003;47
09-E1-00003;MARMOLEJOS , CATHERINE FAVEL;947201717;PASEO ESPOLON;BURGOS;BURGOS;BURGOS;09003;22
09-E1-00005;TOMAS GARCIA, MARIA PILAR;;PLAZA VEGA;BURGOS;BURGOS;BURGOS;09002;11
09-E1-00007;GONZALEZ DE LA FUENTE, MARTA;947201530;AVDA  CID CAMPEADOR;BURGOS;BURGOS;BURGOS;09005;6
09-E1-00013;MARTINEZ PEÑA, CRISTINA;947201545;CALLE CARDENAL SEGURA;BURGOS;BURGOS;BURGOS;09003;8
09-E1-00014;SERRANO LLAMAZARES, ROBERTO;947405076;CALLE SAN MIGUEL;BURGOS;ARCOS;ARCOS;;38
09-E1-00018;MARTINEZ PEREZ, LUIS ANGEL;947451022;CALLE MEDIODIA;BURGOS;TARDAJOS;TARDAJOS;09130;6
09-E1-00019;PRADA DE LAS HERAS, ANA;947500185;CALLE ISILLA;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;09400;30
09-E1-00021;LAZARO CEBAS, JULIAN;947500269;PLAZA MAYOR;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;09400;10
09-E1-00023;ANGULO ROSA, MARIA CARMEN;;CALLE ARIAS DE MIRANDA;BURGOS;FUENTESPINA;FUENTESPINA;;22
09-E1-00027;ORTIZ TORRES, LARA;947536170;CALLE COSTANILLA;BURGOS;CASTRILLO DE LA VEGA;CASTRILLO DE LA VEGA;09391;56
09-E1-00034;JIMENO SANCHEZ, MARIA JOSEFA;947552006;CALLE BOTICA (DE LA);BURGOS;PEÑARANDA DE DUERO;PEÑARANDA DE DUERO;09410;19
09-E1-00036;JABONERO CALLEJO, AGUSTIN;947553100;CALLE GENERAL SANZ PASTOR;BURGOS;ZAZUAR;ZAZUAR;09490;47
09-E1-00037;VALLADARES MONTOYA, CARMEN;947580020;CALLE CERCAS;BURGOS;BELORADO;BELORADO;09250;1
09-E1-00038;RUIZ LOPEZ, MARIA CANDELAS;947583019;CALLE PUENTE;BURGOS;CEREZO DE RIO TIRON;CEREZO DE RÍO TIRÓN;09270;5
09-E1-00047;ROJO ESCUDERO, MARIA CRISTINA;947484208;CALLE SAN ISIDRO;BURGOS;CARDEÑAJIMENO;CARDEÑAJIMENO;;20
09-E1-00049;HERRERO DIEZ DEL CORRAL, CARMEN;;PLAZA IGLESIA;BURGOS;POZA DE LA SAL;POZA DE LA SAL;09246;5
09-E1-00051;CORBALAN TUTAU, MARIA DOLORES;947377040;CALLE CARRETERILLA;BURGOS;CASTROJERIZ;CASTROJERIZ;09110;S/N
09-E1-00053;GUTIERREZ GUTIERREZ, EVA / RODRIGUEZ HERVELLA, AVELINO;947484836;CTRA  POZA;BURGOS;BURGOS;BURGOS;09007;12
09-E1-00055;CALLEJA SETIEN, ITZIAR;947358776;CALLE CARRETERA MIRANDA;BURGOS;QUINTANA MARTIN GALINDEZ;VALLE DE TOBALINA;09210;27
09-E1-00064;GONZALEZ GARCIA, MARIA MANUELA;947220925;CALLE ARZOBISPO DE CASTRO;BURGOS;BURGOS;BURGOS;09007;1
09-E1-00066;YENES VARELA, ALEJANDRO;947171288;CALLE PONIENTE;BURGOS;VILLALMANZO;VILLALMANZO;09390;9
09-E1-00067;ARROYO DOMINGO, PALOMA LUISA;;CALLE FEDERICO OLMEDA;BURGOS;BURGOS;BURGOS;09006;21
09-E1-00069;DOMINGO BROTONS, MARI LUZ;947205178;CALLE BARRIO GIMENO;BURGOS;BURGOS;BURGOS;09001;30
09-E1-00075;SAIZ DIAZ, JIMENA;947174266;CALLE ANTONIO SANCHEZ;BURGOS;SANTA MARIA DEL CAMPO;SANTA MARÍA DEL CAMPO;09342;S/N
09-E1-00077;CORNEJO MARROQUIN, MARIA CONCEPCION INMACULADA;947204585;CALLE SAN PEDRO Y SAN FELICES;BURGOS;BURGOS;BURGOS;09001;14
09-E1-00082;PRIOR DE CASTRO, CONCEPCION;947320006;CALLE ARENAL;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;09200;79
09-E1-00091;GONZALEZ HORTIGUELA, ANA;947214510;AVDA  VENA;BURGOS;BURGOS;BURGOS;09005;6
09-E1-00093;RUIZ BARREDO, BEGOÑA;947321151;CALLE ALMIRANTE BONIFAZ;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;09200;29
09-E1-00094;MARTINEZ DE SIMON ALAMEDA, CARMEN / MARTINEZ DE SIMON ALAMEDA, MARIA;947276843;PASEO REGINO SAINZ DE LA MAZA;BURGOS;BURGOS;BURGOS;09004;12
09-E1-00101;PEREZ FERNANDEZ, ALICIA;947226854;AVDA  CID CAMPEADOR;BURGOS;BURGOS;BURGOS;09006;89
09-E1-00102;GUTIERREZ ORDAZ, BEGOÑA;947310184;CALLE ESTACION;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;09200;5
09-E1-00108;IPARRAGUIRRE MARTINEZ, CECILIA;947190802;CALLE JUAN DE MEDINA;BURGOS;MEDINA DE POMAR;MEDINA DE POMAR;09500;7
09-E1-00109;DE LA CRUZ MARTINEZ, MARIA VICTORIA;;AVDA  DE LA PAZ;BURGOS;BURGOS;BURGOS;;22
09-E1-00111;SALAZAR LAVILLA, LEIRE;945360063;CALLE CARRETERA DE MIRANDA DE EBRO;BURGOS;TREVIÑO;CONDADO DE TREVIÑO;09215;0
09-E1-00114;SANCHEZ ALONSO, JOSE JUAN / SANCHEZ MARTIN, LUCIA;947214302;AVDA  ELADIO PERLADO;BURGOS;BURGOS;BURGOS;09007;16
09-E1-00118;CARAZO ORTEGA, JOSE CARLOS;947266028;CALLE SAN PABLO;BURGOS;BURGOS;BURGOS;09002;37
09-E1-00120;OJEDA SAN MIGUEL, JOSE MIGUEL;947310498;CALLE CIUDAD VIERZON;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;09200;36
09-E1-00122;NIÑO RODRIGUEZ, ESTHER EULALIA;947240159;CALLE JUAN DE PADILLA;BURGOS;BURGOS;BURGOS;09006;19
09-E1-00126;GARCIA VIVANCO, CARLOS;947292603;CALLE VILLARMERO;BURGOS;QUINTANADUEÑAS;ALFOZ DE QUINTANADUEÑAS;09197;4
09-E1-00127;LABRADOR MAROTO, TERESA;947265681;CALLE ANDRES MARTINEZ ZATORRE;BURGOS;BURGOS;BURGOS;09002;1
09-E1-00128;DEL CURA SOTO, MARIA ELENA;947512666;AVDA  LUIS MATEOS;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;09400;1
09-E1-00131;CORTES PEÑA, YOHANA;947532677;CALLE IGLESIA;BURGOS;FUENTECEN;FUENTECÉN;09315;S/N
09-E1-00132;MARTINEZ GOMEZ, MARIA EUGENIA;947186038;AVDA  GENERALISIMO;BURGOS;TORDOMAR;TORDÓMAR;09341;32
09-E1-00133;MARTIN DE VALMASEDA GUIJARRO, ESTHER;947542163;CALLE SAN PEDRO;BURGOS;HORRA (LA);HORRA, LA;09311;32
09-E1-00148;TIELVE DIEZ, LETICIA;947393002;CALLE CAMINO DE LA FUENTE;BURGOS;PALACIOS DE LA SIERRA;PALACIOS DE LA SIERRA;09680;2
09-E1-00151;ROM VALLVERDU, JUAN LUIS;947153153;AVDA  ALEJANDRO RODRIGUEZ DE VALCARCEL;BURGOS;SONCILLO;VALLE DE VALDEBEZANA;;22
09-E1-00161;DELGADO SAINZ, BEATRIZ;947460300;CALLE BRASIL;BURGOS;BURGOS;BURGOS;09001;19
09-E1-00163;SANZ HERNAN, MARIA AMPARO;947513013;CALLE SAN FRANCISCO;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;09400;31
09-E1-00165;FARMACIA LCDO. CASTILLEJO BARRÓN, LOURDES;947244379;CALLE CONDESA MENCIA;BURGOS;BURGOS;BURGOS;09006;159
09-E1-00170;TORRECILLA SAN MILLAN, SANDRA;;CALLE RONDA DEL FERROCARRIL;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;09200;45
09-E1-00173;PRIOR DE CASTRO, TERESA;;CALLE ESTACION;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;09200;32
09-E1-00176;GARCIA ECHEVESTE, MARIA ISABEL;947228505;AVDA  CID CAMPEADOR;BURGOS;BURGOS;BURGOS;09005;20
09-E1-00177;LOSA VILLANUEVA, RAUL;947333458;CALLE ALFONSO VI;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;09200;23
09-E1-00180;MORAL ORTIZ, RODRIGO;947260121;CALLE CALLEJA Y ZURITA;BURGOS;BURGOS;BURGOS;09001;6
09-E1-00182;BRIME BERDUGO, INES;947501237;CALLE CASTILLA;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;;58
09-E1-00183;PEÑA VALBUENA, MERCEDES;947311144;CALLE RAMON Y CAJAL;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;09200;11
09-E1-00190;SANTOS FRAILE, MARIA LUISA;;CALLE AMISTAD;BURGOS;VILLASANA DE MENA;VALLE DE MENA;;2
09-E1-00195;GARCIA HERNANDO, ANA MARIA;;AVDA  CASTILLA;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;09400;57
09-E1-00201;GONZALEZ MARTINEZ, BLANCA;;CALLE ESTEBAN SAEZ ALVARADO;BURGOS;BURGOS;BURGOS;09007;32
09-E1-00203;BELLIDO ARMENTEROS, MARIA PAZ;;CALLE C/ PASEO LA SERNA;BURGOS;BURGOS;BURGOS;;3
09-E1-00205;ARRANZ GUTIERREZ, MARIA RAQUEL;;CALLE NUESTRA SEÑORA DE FATIMA;BURGOS;BURGOS;BURGOS;09007;18
09-E1-00207;MARIA GARCIA, AURELIANA;;CALLE CALLE EL FRONTON;BURGOS;NOFUENTES;MERINDAD DE CUESTA-URRIA;;6
24-E1-00005;GARCIA MAGAZ, INMACULADA;;CALLE GARCIA PRIETO;LEON;ASTORGA;ASTORGA;24700;2
24-E1-00007;ESPINETE CABEZA, VICTORIA / FERNANDEZ FERNANDEZ, MARCOS;987718008;CALLE JOSE LEON IZAGUIRRE;LEON;SABERO;SABERO;;2
24-E1-00008;BOTE RAMA, ALICIA;;CALLE REPUBLICA ARGENTINA;LEON;PONFERRADA;PONFERRADA;24400;6
24-E1-00011;LOZANO REBOLLO, ANA BELEN;;CALLE ASTORGA;LEON;DESTRIANA;DESTRIANA;24730;S/N
24-E1-00021;RODRIGUEZ FERNANDEZ, YOLANDA;;CTRA  CAMPO;LEON;SAN EMILIANO;SAN EMILIANO;24144;0
24-E1-00023;GARCIA PEREZ, CARMEN;;CALLE AVDA. SAN ANDRES;LEON;LEON;LEÓN;24009;9
24-E1-00029;ALVAREZ MORAN, YOLANDA;;AVDA  ANCARES;LEON;VEGA DE ESPINAREDA;VEGA DE ESPINAREDA;24430;14
24-E1-00030;CACHON LOPEZ, MARIA CONSUELO;;CALLE RAMON Y CAJAL;LEON;ROBLA (LA);ROBLA, LA;24640;22
24-E1-00032;SALGADO VERANO, MARIA;;CALLE CARRETERA DEGAÑA;LEON;CABOALLES DE ABAJO;VILLABLINO;24110;36
24-E1-00035;RUBIO RUBIO, GUMERSINDO;;CALLE VEGA (LA);LEON;PARAMO DEL SIL;PÁRAMO DEL SIL;24470;S/N
24-E1-00036;ROJO BLANCO, DAVID;987374757;AVDA  BAÑEZA (LA);LEON;VEGUELLINA DE ORBIGO;VILLAREJO DE ÓRBIGO;24350;1
24-E1-00037;FERNANDEZ DE LAS MORAS, MARIA JOSE;;CALLE ASTORGA;LEON;BAÑEZA (LA);BAÑEZA, LA;24750;4
24-E1-00041;PACHECO SANZ, MARTA;;AVDA  MARIANO ANDRES;LEON;LEON;LEÓN;24008;53
24-E1-00047;GAVELA GARCIA, MARIA CARMEN;;AVDA  AVDA. GENERAL GOMEZ NUÑEZ;LEON;PONFERRADA;PONFERRADA;24400;24
24-E1-00049;LANGE GIRON, MARIA;;AVDA  LEON;LEON;MATALLANA DE VALMADRIGAL;SANTA CRISTINA DE VALMADRIGAL;;32
24-E1-00056;FERNANDEZ NUÑEZ, MARTA;;CALLE PUENTE DE HIERRO;LEON;CARRIZO DE LA RIBERA;CARRIZO;24270;64
24-E1-00057;TOURIÑO SIERRA, LAURA;;AVDA  MADRID;LEON;LEON;LEÓN;24005;24
24-E1-00058;PEINADOR FERNANDEZ, MARIA BELEN;;CALLE CARRETERA ALMANZA;LEON;PUENTE ALMUHEY;VALDERRUEDA;24880;S/N
24-E1-00060;SANCHEZ MAYA, ANA BELEN;987584003;CALLE AMADEO LARAN;LEON;CIÑERA;POLA DE GORDÓN, LA;24660;6
24-E1-00063;ALVAREZ ALONSO, CLARA MARIA / QUINTANA ALVAREZ, EZEQUIEL;987544246;AVDA  SANTALLA DE OSCOS;LEON;TORAL DE LOS VADOS;TORAL DE LOS VADOS;24560;20
24-E1-00064;PICOUTO GONZALEZ, SANTIAGO;;PLAZA MAYOR;LEON;SANTA MARIA DEL PARAMO;SANTA MARÍA DEL PÁRAMO;24240;S/N
24-E1-00065;ORDUÑA YAÑEZ, BLANCA;;AVDA  PORTUGAL;LEON;PONFERRADA;PONFERRADA;24400;S/N
24-E1-00066;VEGA GORDON, CELIA MARIA / VEGA GORDON, ROBERTO;;CALLE SAN PEDRO;LEON;LEON;LEÓN;24007;2
24-E1-00071;ESCUDERO RUBIO, MARIA DEL MAR;;VIA   PICO TUERTO;LEON;PONFERRADA;PONFERRADA;24400;5
24-E1-00074;FERNANDEZ PASTRANA, BLANCA ESTHER;;CALLE PASEO NUEVO;LEON;VALDERAS;VALDERAS;24220;1
24-E1-00079;MARTIN PEREZ, MARIA SALOME / RUBIO DIAZ, DAVID;987460158;AVDA  ORENSE;LEON;PUENTE DE DOMINGO FLOREZ;PUENTE DE DOMINGO FLÓREZ;24380;S/N
24-E1-00083;RODRIGUEZ MATA, LUCIA;;AVDA  ANTIBIOTICOS;LEON;ARMUNIA;LEÓN;24190;86
24-E1-00084;BERDUGO GONZALEZ, SARAH / MAYORAL ALONSO, ELISA;;CALLE CASTILLA;LEON;BEMBIBRE;BEMBIBRE;24300;5
24-E1-00086;ALVAREZ LORENZO, MARIA ARACELI;;CALLE ANTONIO GAMONEDA;LEON;LEON;LEÓN;24003;3
24-E1-00087;CASADO ALDARIZ, MARIA CARMEN;987752675;AVDA  CARLOS PINILLA;LEON;VALENCIA DE DON JUAN;VALENCIA DE DON JUAN;24200;9
24-E1-00088;GONZALEZ LOPEZ, IGNACIO;;CALLE GENERAL BENAVIDES;LEON;BAÑEZA (LA);BAÑEZA, LA;24750;3
24-E1-00089;SILVAN GONZALEZ, DANIEL;;AVDA  CAMINO DE SANTIAGO;LEON;CAMPONARAYA;CAMPONARAYA;24410;151
24-E1-00090;TEJERINA GARCIA, JESUS MARIA;;PLAZA CONCORDIA;LEON;BOÑAR;BOÑAR;24850;3
24-E1-00091;RODRIGUEZ TATO, MARTA;;AVDA  ESPAÑA;LEON;PONFERRADA;PONFERRADA;24400;1
24-E1-00095;CURRAS MARTINEZ, GRACIELA;987741054;CALLE JOSE ANTONIO;LEON;VECILLA DE CURUEÑO (LA);VECILLA, LA;24840;6
24-E1-00106;ANTON DE SOTO, JAVIER;;AVDA  FERNANDEZ LADREDA;LEON;LEON;LEÓN;24005;52
24-E1-00107;ALLER MARTINEZ, ANA MARIA;;CALLE TORRE (LA);LEON;LEON;LEÓN;24002;3
24-E1-00112;ORTEGA CARNERO, MARTA;;AVDA  DOCTOR FLEMING;LEON;LEON;LEÓN;24009;44
24-E1-00114;ROBLES RAMOS, PILAR;;CALLE ALCAZAR DE TOLEDO;LEON;LEON;LEÓN;24001;4
24-E1-00115;SANTOS GARCIA, CLARA ISABEL;;AVDA  PARROCO PABLO DIEZ;LEON;TROBAJO DEL CAMINO;SAN ANDRÉS DEL RABANEDO;24010;238
24-E1-00116;FERNANDEZ GARCIA, MARIA DOLORES;;AVDA  MAGDALENA (LA);LEON;CANALES-LA MAGDALENA;SOTO Y AMÍO;24120;2
24-E1-00117;PABLOS HERREZUELO, MAGDALENA;987488839;CTRA  LEON;LEON;CABRILLANES;CABRILLANES;24142;0
24-E1-00119;GEIJO ALVAREZ, MARIA JOSE;;CALLE SANTA CLARA;LEON;LEON;LEÓN;24002;12
24-E1-00124;FIOL MARTINEZ, FRANCISCO DE ASIS / FIOL MARTINEZ, LUCIA;;AVDA  ALCALDE MIGUEL CASTAÑO;LEON;LEON;LEÓN;;38
24-E1-00133;HERNANDEZ HERNANDEZ, MARIA VISITACION;;CALLE REAL;LEON;ALIJA DEL INFANTADO;ALIJA DEL INFANTADO;24761;166
24-E1-00134;CRESPO DIAZ, CRISTINA / MARTINEZ BUJANDA DIAZ, FERNANDO;;CALLE VILLA BENAVENTE;LEON;LEON;LEÓN;;25
24-E1-00137;VALLES SANTAMARTA, ISABEL;;AVDA  DOCTOR FLEMING;LEON;LEON;LEÓN;24009;8
24-E1-00138;MARQUES MARTINEZ, ANA ISABEL;;AVDA  SAN MAMES;LEON;LEON;LEÓN;24007;22
